Name,Address,Club Name,University Name,Car Model,Consistency of Work & Gigs,Freelancing Experience (years),Income Diversification,Financial Risk Events,FICO Score,Credit Score,IScore,Interest Rate (%),Loan Eligibility
4215,4215,3229403,1170,4684165,4,2,4,3,444,72000,412.19324382779587,0.0,1
4216,4216,1354435,1849,2911126,5,20,3,1,731,215500,768.0509809203122,10.70866958723482,0
4217,4217,4648319,923,1930413,2,6,4,0,531,115500,515.6731677885065,18.701019073090016,0
4218,4218,4036512,489,1990492,10,16,1,3,387,43500,720.0755442254303,0.0,1
4219,4219,4721428,990,1981331,2,0,3,1,666,183000,358.61479832588793,15.876954693892381,0
4220,4220,3731143,863,115403,7,6,1,2,645,172500,519.7629670973768,16.789871241123357,0
4221,4221,434184,1998,185858,2,12,5,3,701,200500,567.2754389393608,14.700870288415487,0
4222,4222,2164547,1816,4176957,6,13,1,1,369,34500,625.3413263460125,0.0,1
4223,4223,2561419,4172,1037605,7,5,2,2,795,247500,497.0113865206737,11.346714673407885,0
4224,4224,696040,2340,2132632,7,0,2,3,641,170500,418.8894140212723,17.569793794066587,0
4225,4225,501072,1019,496751,10,18,3,1,850,275000,831.240427895737,8.596855736909776,0
4226,4226,3814997,587,1841843,1,4,1,3,707,203500,353.87182488405637,14.034925901418374,0
4227,4227,2813115,855,897642,7,10,5,0,667,183500,668.1547560520535,15.17889744383896,0
4228,4228,4655240,3193,4063714,6,11,2,0,518,109000,611.1329316461517,21.775703683076404,0
4229,4229,2965002,4191,3592095,7,6,3,1,595,147500,562.3034383176443,20.46493512273996,0
4230,4230,4713351,4677,2907800,1,2,4,2,650,175000,385.7051995159911,15.857656661329647,0
4231,4231,1793599,1604,2184548,5,3,3,3,526,113000,451.53627055369253,19.43003844614566,0
4232,4232,4507644,3174,2050021,2,10,1,0,813,256500,504.6881917483463,7.11258265878391,0
4233,4233,1201976,872,1045265,4,20,4,0,461,80500,783.0684903105613,0.0,1
4234,4234,2393356,1566,4758733,10,7,2,3,754,227000,610.1278868399311,14.972481645220556,0
4235,4235,4571851,4408,372097,7,10,4,0,638,169000,672.2739188268954,16.363139306711375,0
4236,4236,2054322,969,2721609,1,7,5,2,663,181500,485.90782554063026,16.47027672122649,0
4237,4237,1472261,1108,155696,2,0,5,2,544,122000,369.40733304365364,20.206814383362424,0
4238,4238,1978984,4316,3780563,5,1,2,2,425,62500,422.0695035683233,0.0,1
4239,4239,960788,4115,2097257,10,19,5,2,519,109500,850.12056443197,19.482537741883853,0
4240,4240,3692826,1015,141928,2,9,3,0,591,145500,533.5307212949958,21.543613996485625,0
4241,4241,1334615,3225,2720303,1,13,4,3,463,81500,532.3601558223879,0.0,1
4242,4242,3772580,2516,2277111,1,19,2,1,403,51500,667.0144651899701,0.0,1
4243,4243,1648017,247,4841567,9,10,1,1,819,259500,659.692819134287,8.914862791088314,0
4244,4244,2404480,3158,277018,8,2,2,1,611,155500,506.93464351614466,17.026559074858216,0
4245,4245,342765,3332,4166047,3,0,5,2,433,66500,396.8808783728475,0.0,1
4246,4246,2599901,4357,527521,7,11,1,2,539,119500,587.2917792783478,18.029154730334515,0
4247,4247,1997860,2688,3178797,8,15,5,2,802,251000,740.2055694840985,8.079227362317168,0
4248,4248,1422649,2342,1080325,6,4,1,3,348,24000,449.4587496987752,0.0,1
4249,4249,446199,873,2406008,4,17,4,1,542,121000,706.4966784100966,21.021958216141915,0
4250,4250,2623294,616,4228740,7,6,1,2,781,240500,503.5601934830295,13.979661664375858,0
4251,4251,1013879,3515,3112604,9,10,4,2,530,115000,659.1140211027841,18.79862502254689,0
4252,4252,3593640,1948,2380669,7,19,2,0,661,180500,789.6806768021884,15.6124769572729,0
4253,4253,3217614,3637,2831892,10,19,2,3,738,219000,806.8523976654357,14.187711163297259,0
4254,4254,4899220,1386,444543,8,5,1,1,698,199000,537.0874277300749,17.138509538882246,0
4255,4255,3083159,2245,3986738,2,17,4,0,374,37000,690.0719180402957,0.0,1
4256,4256,1993319,3475,2879636,3,19,2,2,783,241500,652.8259533399166,14.129969725186049,0
4257,4257,1904967,2372,751251,1,13,3,2,527,113500,544.0115398464906,20.51262190708475,0
4258,4258,4390156,3286,2802153,1,15,1,0,838,269000,576.2466388971654,7.721904378492208,0
4259,4259,2061716,916,3282380,8,18,1,0,841,270500,772.354825888578,9.563768320446112,0
4260,4260,4393703,976,1166472,2,17,2,0,736,218000,654.9423143496227,13.326538515496605,0
4261,4261,472473,4320,2813517,5,8,4,0,403,51500,593.047535709519,0.0,1
4262,4262,2579601,3652,3942355,4,19,4,2,653,176500,715.8256688625215,17.450845314471035,0
4263,4263,2490723,1993,348936,6,3,4,0,725,212500,537.4944161031918,13.246901387524257,0
4264,4264,3391831,2300,2659024,10,14,3,0,813,256500,775.018982450913,8.067828551288638,0
4265,4265,4706830,1580,2955828,6,6,4,2,808,254000,554.7040214667402,8.889735487848238,0
4266,4266,1998221,3800,3203711,9,15,1,1,308,4000,731.0972540531592,0.0,1
4267,4267,3855626,4652,721381,2,14,1,3,550,125000,531.2597497894511,19.24355640437473,0
4268,4268,1244379,861,4761887,1,8,1,1,494,97000,466.46919273973754,0.0,1
4269,4269,3406675,1800,1492879,2,10,1,0,769,234500,532.4335513961598,14.622460456113641,0
4270,4270,4149664,907,707645,7,12,1,3,328,14000,593.3512361601347,0.0,1
4271,4271,375024,4699,2632841,3,0,1,2,342,21000,372.7921093816991,0.0,1
4272,4272,4383416,249,4929457,9,14,3,0,495,97500,749.9834871413775,0.0,1
4273,4273,4270088,3083,3860416,7,5,2,0,495,97500,554.1791590035849,0.0,1
4274,4274,3332931,1166,1001132,5,11,1,1,377,38500,588.8824360634801,0.0,1
4275,4275,2761063,2914,3571373,3,13,2,1,549,124500,584.4982519715759,19.769980102597756,0
4276,4276,4523089,4491,1331327,9,2,2,1,490,95000,536.1080507561014,0.0,1
4277,4277,4668584,1956,3475066,7,18,2,2,838,269000,740.4249864453611,8.105530832297891,0
4278,4278,4490084,1956,3274631,7,16,1,1,708,204000,701.8455106366406,12.645036312397721,0
4279,4279,1217910,1441,4839524,4,4,1,0,451,75500,472.37356653490514,0.0,1
4280,4280,2178193,2080,4032769,8,17,2,2,715,207500,719.6171193859072,12.57565525766369,0
4281,4281,2454646,934,928799,3,8,2,1,377,38500,516.8491726369998,0.0,1
4282,4282,1994962,3787,3089204,8,17,1,2,728,214000,732.92485293192,12.491425442558038,0
4283,4283,1143679,1291,2468924,4,1,3,3,578,139000,401.273257529263,19.42224496129278,0
4284,4284,3200130,1690,706349,10,9,4,1,589,144500,704.0529075546692,18.431975038983495,0
4285,4285,1563169,4853,3613092,4,16,3,2,828,264000,653.1775595717971,9.273621396147556,0
4286,4286,4817573,133,574845,5,8,5,2,612,156000,563.2832878823986,17.382039063657377,0
4287,4287,3261172,2759,2476068,6,5,2,0,834,267000,536.4595889139637,9.842837853069724,0
4288,4288,2500642,4597,975120,1,11,3,3,528,114000,511.22638309119407,21.53281796494031,0
4289,4289,2008623,4799,2773969,9,19,2,3,414,57000,785.9546009004565,0.0,1
4290,4290,1021953,1017,1412321,10,16,3,3,475,87500,764.5197682050876,0.0,1
4291,4291,373677,604,3859631,2,8,3,3,793,246500,487.79166664966635,11.23704340605519,0
4292,4292,967062,4575,3546869,1,2,4,1,594,147000,397.2530560494128,21.247024342945245,0
4293,4293,3580899,3971,4988422,5,19,3,3,621,160500,701.4073024714374,15.689495132299122,0
4294,4294,4342740,4653,4946028,1,10,1,0,303,1500,497.9234670910919,0.0,1
4295,4295,2128975,4512,2896325,6,7,2,1,830,265000,553.6399211405262,9.508224649526921,0
4296,4296,3213745,2498,273110,8,4,4,1,349,24500,563.3478403793699,0.0,1
4297,4297,4517386,2195,2114272,4,12,3,2,356,28000,586.695005778666,0.0,1
4298,4298,4880959,1002,126431,7,11,2,2,470,85000,623.4304742519832,0.0,1
4299,4299,4666913,2872,2852268,2,9,5,2,636,168000,534.2105712793216,16.963233639223738,0
4300,4300,2233021,4842,1970177,6,1,5,1,352,26000,471.1859563754068,0.0,1
4301,4301,4353096,3142,2573902,5,19,5,1,356,28000,778.9615337308473,0.0,1
4302,4302,3596515,2637,1491312,4,1,1,3,703,201500,372.6537083569111,10.148202469066227,0
4303,4303,1608648,3959,1905403,8,1,4,0,536,118000,530.5556235629059,21.1804603944585,0
4304,4304,4297759,2134,2227692,1,8,3,1,809,254500,476.16758554336593,7.893573300726317,0
4305,4305,2158727,1024,1500024,2,17,5,1,390,45000,660.1540572635281,0.0,1
4306,4306,4254721,2197,3680203,1,7,4,2,305,2500,484.980517335964,0.0,1
4307,4307,1258298,1119,2199090,4,8,5,2,789,244500,555.676020264422,13.52019199097195,0
4308,4308,2853968,354,3949351,8,14,4,0,607,153500,766.8196004761612,15.109623810080263,0
4309,4309,4256329,4147,2457787,6,5,4,1,329,14500,547.6786885215713,0.0,1
4310,4310,2121642,3199,4820943,7,19,2,0,760,230000,803.8716497898267,10.611680912298926,0
4311,4311,4960998,1393,4367621,9,12,4,0,777,238500,735.5862616603239,13.604409897920135,0
4312,4312,2558968,4230,901695,4,14,2,1,435,67500,631.0217405483115,0.0,1
4313,4313,3949790,2190,3346696,4,0,2,2,450,75000,358.2099529752318,0.0,1
4314,4314,4130403,3226,2626561,5,3,2,0,577,138500,489.92067240827225,21.160590319881678,0
4315,4315,1875726,862,781234,3,17,5,2,456,78000,667.5732599330177,0.0,1
4316,4316,3225193,269,3912217,2,11,4,3,453,76500,536.5617418331213,0.0,1
4317,4317,1046670,2824,2142268,3,15,5,2,506,103000,639.344487044501,19.42596745034486,0
4318,4318,808525,1998,1096983,1,19,2,0,502,101000,681.3785922978556,19.46368191547084,0
4319,4319,4301314,3316,1791112,8,8,4,3,397,48500,593.5214316788174,0.0,1
4320,4320,4720042,2691,2773960,2,9,4,3,585,142500,495.6609328364695,20.735932781784072,0
4321,4321,1730131,718,4345920,8,7,1,0,405,52500,600.5156783617052,0.0,1
4322,4322,302171,3679,2645954,10,20,5,1,760,230000,883.0126235783164,13.805386609462966,0
4323,4323,4953300,3793,749148,5,13,3,0,830,265000,667.207589870779,9.71378506920691,0
4324,4324,558607,4107,1110997,8,14,2,0,448,74000,720.0915272194585,0.0,1
4325,4325,2790571,263,846877,8,13,4,2,518,109000,689.6112847225248,19.76780656449933,0
4326,4326,3829831,2770,509087,9,6,1,3,753,226500,526.2348975472169,12.125932702977508,0
4327,4327,2778095,3136,2962742,1,20,5,0,668,184000,707.0892077565607,17.867354381903677,0
4328,4328,4841158,1996,3080223,6,15,5,0,748,224000,757.5821145954926,10.491970625480672,0
4329,4329,1349228,3113,441769,3,6,4,2,820,260000,488.88901458824245,8.234574645679476,0
4330,4330,342092,420,3033054,3,9,1,2,349,24500,496.7023998607136,0.0,1
4331,4331,733384,4504,4826998,6,16,4,3,511,105500,691.9375480403202,21.706021508954088,0
4332,4332,4190449,1835,2993116,3,3,1,0,676,188000,432.5685882116908,17.118923857700317,0
4333,4333,1190956,4248,1506207,6,9,4,2,557,128500,597.0359714960209,20.774038595843813,0
4334,4334,2802972,2080,4403427,3,11,3,3,711,205500,555.4022317992717,13.794241153188,0
4335,4335,1223622,2120,1673005,5,8,4,3,606,153000,545.0488268641877,17.937081312837503,0
4336,4336,2235325,126,4364712,7,3,1,1,402,51000,503.55676621803104,0.0,1
4337,4337,4242777,3324,2731306,7,4,4,3,540,120000,527.1676150181067,21.688567003709284,0
4338,4338,2696121,1938,4480241,2,16,3,3,747,223500,608.0709976490223,12.362712524365064,0
4339,4339,4912971,4024,3597524,6,0,2,1,379,39500,419.3936422021874,0.0,1
4340,4340,4268990,510,2020086,5,9,2,1,501,100500,548.0264904631213,20.374864747432863,0
4341,4341,4910895,3106,4477771,4,19,3,2,427,63500,694.9695045961973,0.0,1
4342,4342,4920839,2414,4658845,6,10,4,3,399,49500,604.2609786280289,0.0,1
4343,4343,2809372,2908,3858349,10,12,3,1,308,4000,722.3975633900077,0.0,1
4344,4344,4249621,3182,3376858,9,4,4,1,792,246000,572.5801172885226,10.091338367833862,0
4345,4345,3719074,4963,1155584,10,14,5,1,511,105500,795.1360304452843,21.972390117394454,0
4346,4346,1810564,2867,718309,8,18,3,1,581,140500,785.57773789867,18.72410839311866,0
4347,4347,2213998,2991,3526683,6,16,1,3,757,228500,652.8453478895542,11.907272168456213,0
4348,4348,334209,3854,1426364,6,17,1,0,568,134000,692.5660675966144,21.19365795208985,0
4349,4349,4873350,1332,3706878,1,18,5,0,599,149500,693.5793742322487,18.262649676277412,0
4350,4350,130972,2274,1319328,3,1,4,1,760,230000,424.13892099683113,11.635521630638557,0
4351,4351,696154,2618,1317238,4,19,3,3,377,38500,678.2442550366827,0.0,1
4352,4352,4298944,1641,2951569,10,3,5,2,820,260000,568.9801681424324,9.870318033558656,0
4353,4353,1365153,4943,487294,1,12,4,1,691,195500,558.8469250554651,15.714763860157973,0
4354,4354,3497680,4719,2058568,1,8,3,2,398,49000,460.3546351765974,0.0,1
4355,4355,571299,1707,3143243,9,3,2,2,567,133500,539.0558403339261,20.3902351405949,0
4356,4356,3013767,1619,2757218,7,0,5,3,828,264000,478.36298048832157,8.92151160022827,0
4357,4357,2600583,3914,4584492,8,4,4,2,781,240500,557.2978392405482,14.927868845623177,0
4358,4358,4015880,2045,1479151,8,12,1,2,421,60500,618.5202822206543,0.0,1
4359,4359,4188085,2723,4506118,10,5,4,0,365,32500,634.7356207278413,0.0,1
4360,4360,1919488,4212,1624454,1,13,3,1,637,168500,551.3229983635115,16.528116493118304,0
4361,4361,2112472,4369,1981217,7,8,4,2,329,14500,593.5862198166212,0.0,1
4362,4362,3111582,2066,1412540,8,15,5,1,822,261000,764.1223547044681,8.055847431033262,0
4363,4363,1179303,2279,3373904,10,5,1,3,463,81500,568.5116526388116,0.0,1
4364,4364,1520809,3274,2257835,2,10,4,1,731,215500,542.9021585160638,10.845685404707062,0
4365,4365,2474030,1093,4955428,4,8,3,1,667,183500,552.3149886676069,15.79121224888187,0
4366,4366,4721311,1274,4878418,3,2,2,3,435,67500,381.534952426876,0.0,1
4367,4367,3628039,116,471673,2,7,2,3,770,235000,437.71281086325007,11.938286560864428,0
4368,4368,714730,2398,719482,1,16,5,2,483,91500,629.3669423285492,0.0,1
4369,4369,4893931,974,2299590,8,13,3,3,474,87000,665.520277143467,0.0,1
4370,4370,699650,1150,1848791,8,0,3,1,422,61000,488.23953347077406,0.0,1
4371,4371,2176890,2896,4534094,8,11,1,2,383,41500,602.5917866807428,0.0,1
4372,4372,1822402,107,4493269,5,11,2,1,836,268000,595.8721780791184,8.37731653960865,0
4373,4373,1852717,870,4954531,9,0,5,0,846,273000,539.0265161414266,9.716198180295466,0
4374,4374,3023622,1748,4885906,3,2,5,0,742,221000,474.5669022408071,11.203117705227523,0
4375,4375,2590686,1575,1414773,4,10,5,0,404,52000,604.7741245053417,0.0,1
4376,4376,4870670,712,2630664,8,8,1,2,331,15500,568.9675482667318,0.0,1
4377,4377,3836778,4937,3386799,5,12,4,3,646,173000,613.4268467140959,16.549335518888846,0
4378,4378,2147874,3471,2743589,2,1,3,2,607,153500,366.4922425586976,16.973915330578162,0
4379,4379,2493097,2053,3224413,1,19,2,3,568,134000,614.0740735342658,19.87916109400119,0
4380,4380,3629750,2412,809830,6,10,1,1,477,88500,570.7389232428374,0.0,1
4381,4381,1274511,4082,1724939,2,17,1,3,683,191500,569.461736839063,17.700054885699167,0
4382,4382,4001699,2741,2887676,4,15,5,0,635,167500,702.8341050945153,17.65211691249163,0
4383,4383,550122,3371,2102663,8,10,2,3,580,140000,601.0628272111601,19.821870124621213,0
4384,4384,2072826,4255,487799,7,12,2,0,736,218000,673.7409780679891,13.711183463687858,0
4385,4385,993189,1416,4417119,8,13,5,0,456,78000,751.4485107075009,0.0,1
4386,4386,3862944,1144,3646249,10,17,1,0,761,230500,801.9953400236232,14.271676925076978,0
4387,4387,2469380,3879,2377755,8,19,3,0,468,84000,811.2076293537096,0.0,1
4388,4388,2425038,3140,2002400,6,10,2,0,459,79500,626.1559746686191,0.0,1
4389,4389,1303093,1106,3079769,10,6,4,0,632,166000,646.7125726718238,15.143383744700015,0
4390,4390,3193353,1665,162414,4,7,1,1,789,244500,489.2845809265577,10.664947869992462,0
4391,4391,892063,2988,2443548,10,19,5,0,352,26000,866.9088020951508,0.0,1
4392,4392,670740,4898,4185999,1,20,3,3,754,227000,633.3173980493011,14.857987493426837,0
4393,4393,3247803,2120,704346,10,0,3,0,310,5000,548.6394485606546,0.0,1
4394,4394,3117282,2451,1568060,7,17,5,1,319,9500,770.6793279307888,0.0,1
4395,4395,4190365,583,2475948,10,11,1,1,693,196500,680.1233427464792,15.54472507573631,0
4396,4396,493955,690,3442782,6,20,3,0,387,43500,807.3618937280748,0.0,1
4397,4397,2286463,2290,3006443,9,15,5,0,487,93500,808.2010094237984,0.0,1
4398,4398,2574546,2687,2110837,8,9,1,2,386,43000,599.2997009733108,0.0,1
4399,4399,2498794,2725,240571,9,5,1,0,343,21500,574.7084540889871,0.0,1
4400,4400,2514839,3348,2244011,4,13,5,1,653,176500,655.4699743931071,17.10315294350277,0
4401,4401,2077573,1183,4318641,7,20,3,0,382,41000,818.5853304361177,0.0,1
4402,4402,2207153,3914,634871,10,17,4,0,698,199000,839.8920530655039,17.728304855989865,0
4403,4403,3077223,1548,3931803,8,17,4,1,696,198000,786.7086070547973,17.441624582432297,0
4404,4404,395823,1168,100609,9,15,3,2,375,37500,740.6419108502612,0.0,1
4405,4405,3873171,3771,2527614,6,13,3,3,449,74500,646.4882936547154,0.0,1
4406,4406,3225149,2008,1663362,4,3,1,0,513,106500,448.16499774446993,20.21362631930258,0
4407,4407,1265844,4364,3227332,2,20,5,3,402,51000,676.5751665095397,0.0,1
4408,4408,3871542,2377,4036706,5,7,4,3,696,198000,540.3290876084491,17.930752072966193,0
4409,4409,3545690,1840,3233903,7,20,3,2,697,198500,782.0120182017445,16.24229282026747,0
4410,4410,1489973,3767,2229350,6,13,3,0,740,220000,652.8823408820388,13.702545813037432,0
4411,4411,3969881,4156,834615,9,19,4,0,793,246500,842.352852898433,12.328276543466526,0
4412,4412,2531100,2784,2057740,4,15,5,1,647,173500,686.9728221747519,17.08553600807571,0
4413,4413,4978739,1609,4785694,5,7,3,1,816,258000,521.5848896503036,8.491490910694644,0
4414,4414,1107751,2070,2727634,3,17,1,3,317,8500,619.3472833593514,0.0,1
4415,4415,281382,1127,2981100,1,3,2,2,796,248000,364.9846517852834,10.711905883192728,0
4416,4416,427692,1746,4467254,2,5,2,3,586,143000,429.99367406911904,20.12148762586333,0
4417,4417,1588724,1691,3728600,6,13,5,2,509,104500,666.0691972265136,18.894886340567627,0
4418,4418,772381,294,3261395,4,14,4,0,503,101500,671.3362424255955,21.40662859306276,0
4419,4419,85143,1493,2477187,8,15,1,0,836,268000,717.3657767617169,9.823357752869114,0
4420,4420,4942888,2038,3733102,5,19,5,2,338,19000,747.7974000093092,0.0,1
4421,4421,2416370,1101,3620400,9,11,3,1,407,53500,684.9232601046208,0.0,1
4422,4422,4754561,2560,4974296,1,14,3,2,823,261500,574.0990279857111,9.21682001113439,0
4423,4423,1408780,4793,2615705,1,6,2,3,796,248000,390.0652212587453,14.95175206020446,0
4424,4424,2817191,1453,839538,6,0,1,0,771,235500,438.3448676502645,10.663407002283678,0
4425,4425,3016727,2902,1750977,1,10,3,1,381,40500,506.22433433597564,0.0,1
4426,4426,3948280,622,4635005,9,4,2,3,787,243500,546.7491495836899,11.647413412438421,0
4427,4427,296076,619,1709978,3,14,2,3,697,198500,560.9817498335203,16.75228048818487,0
4428,4428,2153836,2845,1916765,10,5,5,0,635,167500,653.7384973373055,17.829543842563236,0
4429,4429,3381588,572,4023608,9,18,1,0,338,19000,807.4256633738355,0.0,1
4430,4430,3877827,3090,1303374,5,1,3,0,614,157000,462.6402360504985,17.232230793041754,0
4431,4431,3716584,4866,4724282,4,17,1,2,399,49500,640.6027514894186,0.0,1
4432,4432,3912275,4256,598607,2,9,4,3,646,173000,510.8213217364414,16.320772673551915,0
4433,4433,4493909,1669,2006800,9,19,2,0,800,250000,817.9103490532161,10.525556501454233,0
4434,4434,4115653,2687,3319837,1,4,3,2,694,197000,391.3447143244476,16.345941271758953,0
4435,4435,2634219,3165,1339232,8,9,5,2,722,211000,650.4343049275416,13.305876870857329,0
4436,4436,2178987,1193,4164179,1,16,2,2,556,128000,592.5644733118331,18.184480400435138,0
4437,4437,3597490,515,2928194,7,1,5,3,796,248000,482.525175206541,14.167177845450125,0
4438,4438,3209607,1027,1183164,7,0,1,0,460,80000,438.99552173543293,0.0,1
4439,4439,4824447,166,2188516,4,7,4,2,336,18000,500.04312969068576,0.0,1
4440,4440,4938350,819,1334896,4,20,5,2,330,15000,748.2550982895987,0.0,1
4441,4441,184533,4889,3828093,8,7,4,0,553,126500,653.579806327716,19.67749884619563,0
4442,4442,4966045,1573,4023062,6,4,2,2,674,187000,480.32178941912923,15.17336947332659,0
4443,4443,1452884,2611,2087317,7,11,3,1,661,180500,660.6512109830028,16.491153488852536,0
4444,4444,3922195,151,542540,10,16,3,0,663,181500,805.7462773423085,17.1930914098603,0
4445,4445,4118545,3576,1641790,5,9,4,1,400,50000,613.5555118451507,0.0,1
4446,4446,4178555,843,1555651,1,12,4,2,427,63500,553.6604506935074,0.0,1
4447,4447,529881,702,4571360,3,9,5,1,486,93000,588.8524992048158,0.0,1
4448,4448,1013214,4004,4479583,8,7,1,0,783,241500,589.5127635086066,11.98725088951218,0
4449,4449,1956811,1464,4171353,5,5,2,0,694,197000,510.3395894003438,16.61313023806311,0
4450,4450,3218451,3033,943880,7,6,4,2,738,219000,576.3099333339139,13.826297479846332,0
4451,4451,4455803,3137,3178014,9,11,5,0,635,167500,734.6028670101548,15.683869512625655,0
4452,4452,4256126,1320,3765413,1,11,4,1,444,72000,540.8569466375254,0.0,1
4453,4453,590650,4990,1679804,8,4,2,0,338,19000,558.2651828226709,0.0,1
4454,4454,2762575,1642,874821,2,6,3,0,398,49000,483.74677001056114,0.0,1
4455,4455,3835340,673,4905064,10,9,2,3,801,250500,636.9650173358234,7.425431010807595,0
4456,4456,1081077,2299,2816636,3,9,2,2,743,221500,498.0155961110544,11.383476875213985,0
4457,4457,2702165,2280,915146,6,9,3,2,582,141000,583.5883458423959,18.438627902548408,0
4458,4458,3151834,1677,3900756,5,12,1,3,663,181500,569.8333882511022,15.947598385178441,0
4459,4459,3263699,861,2510794,2,8,4,3,809,254500,487.95328484204276,7.282782633110104,0
4460,4460,2827158,2581,4248791,4,20,4,1,460,80000,738.7642592404279,0.0,1
4461,4461,2215415,4110,2682978,4,5,3,3,407,53500,441.18382389132773,0.0,1
4462,4462,4999411,4704,4546098,10,16,1,0,568,134000,791.8109065840081,20.885839758839545,0
4463,4463,4122051,3369,4820505,6,19,3,3,462,81000,738.5518683033235,0.0,1
4464,4464,4014199,4396,1526159,3,16,5,2,571,135500,642.5835064364345,21.292176423378866,0
4465,4465,4036819,3919,2199579,7,6,2,0,494,97000,559.1519961502571,0.0,1
4466,4466,3311631,1436,2851871,9,0,4,0,455,77500,552.7819214503023,0.0,1
4467,4467,1497641,111,4693560,4,10,3,1,779,239500,576.6037970888849,14.221052574925903,0
4468,4468,2911692,4481,2110734,3,12,4,2,729,214500,588.557308006488,11.025366387589706,0
4469,4469,4369149,427,1819251,4,4,4,3,379,39500,440.5321290591487,0.0,1
4470,4470,4724502,546,144089,5,9,3,3,486,93000,539.6324534512645,0.0,1
4471,4471,1379629,2809,2877870,2,17,2,1,713,206500,630.6678237271558,11.812863670413902,0
4472,4472,2433106,1966,1475693,3,3,4,3,352,26000,422.43888890102244,0.0,1
4473,4473,1886235,1453,229770,1,9,3,3,538,119000,447.77758326984645,19.596698359467386,0
4474,4474,644934,3580,3847100,9,0,5,1,526,113000,534.6479376831062,19.151168272717765,0
4475,4475,648691,1827,1539274,1,16,1,2,378,39000,576.6856547867781,0.0,1
4476,4476,3730774,4919,771164,4,0,1,1,408,54000,384.6473986547016,0.0,1
4477,4477,1723941,1150,4542274,5,12,5,0,678,189000,679.9575118196624,16.36426787031489,0
4478,4478,2688462,1296,1214542,4,12,5,1,751,225500,639.5873358683327,13.4175960759931,0
4479,4479,2474667,3979,3695821,8,12,1,1,691,195500,667.5308275646476,15.022166808497925,0
4480,4480,2537614,2462,2941605,5,5,1,1,712,206000,492.15724689783804,11.477385788125755,0
4481,4481,287977,1571,2089875,4,17,4,3,656,178000,663.6046232129161,16.803029755714086,0
4482,4482,2454575,4488,784645,2,11,4,2,315,7500,556.2486287967223,0.0,1
4483,4483,4074008,1422,2509567,1,10,1,3,804,252000,444.80585258343115,9.237603442849878,0
4484,4484,2754815,1549,2178144,5,6,3,3,423,61500,494.80110692979304,0.0,1
4485,4485,727703,4717,1444060,5,5,1,1,358,29000,498.8987190413792,0.0,1
4486,4486,1917428,1721,452715,6,10,2,2,430,65000,565.2148240050658,0.0,1
4487,4487,2877205,4450,1588469,5,5,1,1,381,40500,472.2809531421201,0.0,1
4488,4488,4508206,1769,629097,6,9,5,3,515,107500,581.3308752474428,20.411843374757826,0
4489,4489,3061142,2933,4005283,2,13,2,1,497,98500,568.5527379270886,0.0,1
4490,4490,2905534,4289,3735222,7,20,3,2,773,236500,784.0980365269079,13.542383347778848,0
4491,4491,3950098,289,1221189,6,8,3,0,361,30500,606.4878983890374,0.0,1
4492,4492,1702711,3926,1122597,3,18,5,1,624,162000,718.9883877528637,16.943207911540192,0
4493,4493,1844875,4115,2648046,2,10,2,0,818,259000,518.8058882917446,9.131846532390252,0
4494,4494,945662,4693,728169,2,8,3,3,303,1500,454.0208478557451,0.0,1
4495,4495,4990515,3459,2713153,8,15,3,1,499,99500,747.3986119371662,0.0,1
4496,4496,896471,567,1587620,8,17,2,1,320,10000,741.9727683810045,0.0,1
4497,4497,2347236,2069,4856780,8,9,5,3,604,152000,620.6187999828707,16.003659918987093,0
4498,4498,1246998,2131,3034705,7,14,2,3,459,79500,665.0083016156227,0.0,1
4499,4499,1502908,4188,4885693,8,18,4,1,359,29500,816.311506367383,0.0,1
4500,4500,3206843,2747,4999817,7,14,4,2,336,18000,707.8473873718694,0.0,1
4501,4501,1171721,604,4646264,4,5,5,3,539,119500,493.06518673518144,18.054257557794493,0
4502,4502,4324036,2794,4030521,1,13,3,0,458,79000,583.5209381640034,0.0,1
4503,4503,2437673,1704,2309274,3,17,4,0,494,97000,680.1659871915986,0.0,1
4504,4504,2613537,2528,2729276,5,7,1,1,657,178500,533.020900571654,16.122683371308433,0
4505,4505,1624845,3865,3374659,7,11,1,1,827,263500,626.6655780787487,7.710519401688237,0
4506,4506,4980139,2933,3479043,3,6,5,3,563,131500,477.329691510084,18.6813150757411,0
4507,4507,3969481,3060,2144761,5,9,3,3,388,44000,541.0644755187841,0.0,1
4508,4508,4075318,3860,2636273,5,5,3,1,600,150000,514.9015959192122,20.02834798649936,0
4509,4509,608208,1787,3744692,9,0,4,2,357,28500,501.34737158938833,0.0,1
4510,4510,579894,4291,4576691,1,3,5,2,480,90000,419.26518914788176,0.0,1
4511,4511,4963046,532,2156272,4,18,5,0,408,54000,732.6660656239951,0.0,1
4512,4512,2251345,2535,113810,1,18,3,3,307,3500,606.8091017170512,0.0,1
4513,4513,1430356,4029,100555,8,14,3,2,526,113000,701.6792895933344,19.29070170813516,0
4514,4514,3632407,929,4584198,1,15,3,2,714,207000,571.79664948453,12.738810072113008,0
4515,4515,1575089,2341,1546953,8,1,1,0,702,201000,480.914691863578,11.000393771928614,0
4516,4516,4660588,708,1493483,3,13,5,2,421,60500,618.4707452811817,0.0,1
4517,4517,685665,870,3919515,8,7,1,0,336,18000,584.4297734365105,0.0,1
