Customer Name,Consistency of Work & Gigs,Freelancing Experience (years),Income Diversification,Financial Risk Events,FICO Score,Credit Score,IScore,Interest Rate (%),Loan Eligibility
3836,6,17,2,2,386,43000,702.1621622,0,1
3837,2,9,1,2,750,225000,481.6216216,13.96200158,0
3838,1,13,1,2,560,130000,527.027027,18.3881123,0
3839,4,5,2,2,528,114000,468.6486486,18.4557085,0
3840,4,13,2,3,733,216500,582.1621622,10.45762007,0
3841,10,11,4,2,746,223000,708.6486486,14.90993308,0
3842,5,0,3,2,723,211500,420,13.21649759,0
3843,1,8,5,2,337,18500,497.8378378,0,1
3844,10,4,4,3,617,158500,578.9189189,15.5025654,0
3845,8,5,5,2,789,244500,585.4054054,11.5527616,0
3846,1,7,3,2,512,106000,455.6756757,20.721096,0
3847,10,2,3,0,358,29000,582.1621622,0,1
3848,5,18,4,1,383,41500,741.0810811,0,1
3849,8,9,4,3,806,253000,621.0810811,9.865053466,0
3850,9,4,5,1,341,20500,604.8648649,0,1
3851,7,5,1,0,517,108500,546.4864865,21.4635956,0
3852,2,7,5,1,631,165500,517.2972973,16.46940609,0
3853,7,12,2,1,412,56000,656.7567568,0,1
3854,3,16,5,3,584,142000,650.2702703,20.33813114,0
3855,1,18,4,2,508,104000,647.027027,18.51858953,0
3856,8,3,3,1,332,16000,543.2432432,0,1
3857,7,19,3,3,475,87500,750.8108108,0,1
3858,1,7,5,1,772,236000,497.8378378,10.7428528,0
3859,3,18,3,1,662,181000,689.1891892,17.03843473,0
3860,5,3,3,2,350,25000,468.6486486,0,1
3861,3,16,2,2,616,158000,627.5675676,16.29301591,0
3862,2,1,2,1,333,16500,381.0810811,0,1
3863,7,15,3,0,798,249000,734.5945946,11.27576486,0
3864,8,17,3,1,436,68000,770.2702703,0,1
3865,3,9,4,0,747,223500,572.4324324,11.52027716,0
3866,2,5,4,3,518,109000,439.4594595,21.65850235,0
3867,1,15,5,1,485,92500,627.5675676,0,1
3868,5,12,2,3,324,12000,585.4054054,0,1
3869,9,10,4,2,552,126000,672.972973,21.74359079,0
3870,4,11,2,2,304,2000,565.9459459,0,1
3871,6,17,1,0,741,220500,721.6216216,11.01949316,0
3872,10,11,5,2,672,186000,721.6216216,15.85868247,0
3873,7,5,1,0,710,205000,546.4864865,10.60624587,0
3874,3,13,1,3,546,123000,549.7297297,18.52225461,0
3875,5,11,4,1,788,244000,627.5675676,11.17617693,0
3876,2,0,1,2,843,271500,335.6756757,8.014575675,0
3877,1,20,4,2,586,143000,679.4594595,20.67621332,0
3878,4,7,1,3,474,87000,471.8918919,0,1
3879,9,5,2,1,788,244000,582.1621622,10.3695828,0
3880,7,9,5,2,669,184500,630.8108108,17.32889095,0
3881,9,9,4,2,644,172000,656.7567568,15.38854598,0
3882,10,19,5,3,552,126000,835.1351351,19.82579193,0
3883,7,19,2,1,831,265500,770.2702703,9.844538498,0
3884,8,2,4,0,722,211000,556.2162162,13.40637813,0
3885,6,7,1,2,431,65500,527.027027,0,1
3886,1,12,3,0,363,31500,569.1891892,0,1
3887,8,7,3,3,526,113000,575.6756757,19.6218989,0
3888,9,1,4,0,473,86500,559.4594595,0,1
3889,6,16,2,0,388,44000,718.3783784,0,1
3890,1,14,2,3,784,242000,540,14.35728538,0
3891,10,11,5,3,475,87500,705.4054054,0,1
3892,8,13,3,3,689,194500,672.972973,16.0838928,0
3893,6,7,5,1,808,254000,595.1351351,8.680768923,0
3894,5,5,3,1,681,190500,517.2972973,16.60190802,0
3895,10,19,5,1,781,240500,867.5675676,10.27619498,0
3896,2,14,2,2,403,51500,575.6756757,0,1
3897,4,5,1,2,513,106500,455.6756757,19.83531323,0
3898,5,13,3,1,634,167000,647.027027,15.10981938,0
3899,10,16,2,3,651,175500,747.5675676,17.98119445,0
3900,7,10,5,2,331,15500,647.027027,0,1
3901,3,19,4,1,335,17500,718.3783784,0,1
3902,7,15,2,0,556,128000,721.6216216,21.60403047,0
3903,2,20,5,0,729,214500,744.3243243,12.30267879,0
3904,6,17,2,0,763,231500,734.5945946,11.64135552,0
3905,3,8,4,0,809,254500,556.2162162,7.953336713,0
3906,4,9,5,2,469,84500,572.4324324,0,1
3907,5,17,4,3,414,57000,692.4324324,0,1
3908,7,19,4,3,793,246500,763.7837838,12.93031812,0
3909,10,15,1,0,729,214500,767.027027,11.90491056,0
3910,2,11,2,2,554,127000,527.027027,20.98710412,0
3911,2,5,4,1,807,253500,471.8918919,9.457536336,0
3912,9,11,2,3,771,235500,647.027027,10.33093646,0
3913,7,13,3,3,452,76000,653.5135135,0,1
3914,5,13,1,1,624,162000,621.0810811,16.84409955,0
3915,4,9,2,3,758,229000,517.2972973,10.97891606,0
3916,4,5,3,1,622,161000,497.8378378,15.80430837,0
3917,2,16,3,0,473,86500,653.5135135,0,1
3918,10,10,4,1,568,134000,708.6486486,18.10301574,0
3919,3,8,1,3,569,134500,468.6486486,20.12076606,0
3920,3,0,5,3,780,240000,390.8108108,14.07643497,0
3921,10,3,1,1,759,229500,556.2162162,11.0579264,0
3922,10,11,4,2,466,83000,708.6486486,0,1
3923,1,9,4,2,478,89000,501.0810811,0,1
3924,2,20,1,0,790,245000,692.4324324,14.72877949,0
3925,2,11,1,0,683,191500,546.4864865,15.64238896,0
3926,6,20,4,0,773,236500,809.1891892,13.26226606,0
3927,7,10,2,2,439,69500,608.1081081,0,1
3928,2,3,1,2,660,180000,384.3243243,17.08016737,0
3929,2,15,5,0,757,228500,663.2432432,12.62612822,0
3930,8,11,1,2,799,249500,630.8108108,13.71799241,0
3931,9,0,1,1,545,122500,488.1081081,19.94691826,0
3932,5,2,1,2,825,262500,426.4864865,9.827994278,0
3933,7,14,3,2,533,116500,685.9459459,18.55510973,0
3934,2,3,1,2,755,227500,384.3243243,11.90020629,0
3935,6,7,5,1,446,73000,595.1351351,0,1
3936,7,18,4,0,734,217000,796.2162162,11.85525354,0
3937,7,15,1,0,366,33000,708.6486486,0,1
3938,8,17,2,1,480,90000,757.2972973,0,1
3939,5,11,4,1,849,274500,627.5675676,7.359509741,0
3940,2,20,5,0,743,221500,744.3243243,13.28349137,0
3941,6,10,1,3,491,95500,559.4594595,0,1
3942,8,11,1,0,341,20500,663.2432432,0,1
3943,7,6,4,0,489,94500,601.6216216,0,1
3944,3,11,2,0,348,24000,578.9189189,0,1
3945,2,3,3,3,802,251000,394.0540541,9.541295411,0
3946,2,20,2,2,849,274500,672.972973,9.779057684,0
3947,3,11,4,2,749,224500,572.4324324,13.73012659,0
3948,7,19,1,3,410,55000,724.8648649,0,1
3949,1,9,2,3,672,186000,458.9189189,15.15880927,0
3950,3,20,3,0,627,163500,737.8378378,16.65457306,0
3951,9,7,1,3,739,219500,569.1891892,14.96130522,0
3952,9,16,2,2,727,213500,744.3243243,11.31755859,0
3953,10,1,5,1,839,269500,575.6756757,7.374919697,0
3954,10,11,5,2,694,197000,721.6216216,15.43053089,0
3955,9,14,5,3,310,5000,734.5945946,0,1
3956,9,3,2,2,463,81500,533.5135135,0,1
3957,3,19,5,3,557,128500,698.9189189,20.25608854,0
3958,6,9,2,0,697,198500,604.8648649,16.65031483,0
3959,3,11,2,2,718,209000,546.4864865,10.98753157,0
3960,8,0,5,3,434,67000,488.1081081,0,1
3961,1,10,5,3,485,92500,514.0540541,0,1
3962,3,7,3,3,836,268000,478.3783784,9.19933283,0
3963,6,3,1,2,360,30000,462.1621622,0,1
3964,2,8,4,3,755,227500,488.1081081,12.59874753,0
3965,7,19,5,2,319,9500,792.972973,0,1
3966,6,10,2,2,376,38000,588.6486486,0,1
3967,3,10,1,3,654,177000,501.0810811,17.90179573,0
3968,9,13,3,0,694,197000,741.0810811,15.8119723,0
3969,2,18,1,2,558,129000,627.5675676,21.89755036,0
3970,3,18,3,2,798,249000,672.972973,11.86750166,0
3971,5,20,5,0,562,131000,802.7027027,21.92670406,0
3972,4,4,2,1,807,253500,468.6486486,8.999894546,0
3973,8,7,5,3,701,200500,601.6216216,10.69850412,0
3974,5,6,3,0,505,102500,549.7297297,20.77511706,0
3975,3,4,5,0,574,137000,504.3243243,18.1183743,0
3976,9,20,2,3,301,500,792.972973,0,1
3977,10,7,3,0,780,240000,663.2432432,11.87485009,0
3978,2,5,3,0,477,88500,475.1351351,0,1
3979,4,16,2,1,570,135000,663.2432432,21.488699,0
3980,2,15,3,3,344,22000,588.6486486,0,1
3981,10,19,2,1,312,6000,828.6486486,0,1
3982,10,15,4,0,364,32000,805.9459459,0,1
3983,1,7,5,2,610,155000,481.6216216,17.10641526,0
3984,8,9,3,0,790,245000,656.7567568,13.72663135,0
3985,2,11,4,0,688,194000,585.4054054,17.66286777,0
3986,5,9,5,0,515,107500,624.3243243,18.45210375,0
3987,7,17,2,1,801,250500,737.8378378,9.750500497,0
3988,10,0,1,0,391,45500,523.7837838,0,1
3989,3,15,2,0,746,223000,643.7837838,14.408921,0
3990,10,0,3,1,515,107500,533.5135135,19.67074669,0
3991,5,16,5,2,570,135000,705.4054054,20.09351417,0
3992,8,16,2,3,732,216000,708.6486486,11.1085192,0
3993,2,12,2,3,682,191000,527.027027,16.95007376,0
3994,1,16,2,2,770,235000,588.6486486,12.33454925,0
3995,10,8,2,2,704,202000,634.0540541,13.53685784,0
3996,9,4,4,3,758,229000,559.4594595,10.52657516,0
3997,7,14,4,1,315,7500,715.1351351,0,1
3998,1,9,5,2,454,77000,514.0540541,0,1
3999,9,7,2,2,498,99000,598.3783784,0,1
4000,4,15,4,0,834,267000,689.1891892,7.635414229,0
4001,3,19,4,3,733,216500,685.9459459,14.44641074,0
4002,4,20,4,3,751,225500,721.6216216,11.98556696,0
4003,10,10,3,3,591,145500,663.2432432,19.05117438,0
4004,5,13,1,3,617,158500,588.6486486,15.11638878,0
4005,7,10,3,3,673,186500,604.8648649,17.95371514,0
4006,6,2,3,1,429,64500,488.1081081,0,1
4007,5,2,2,2,331,15500,439.4594595,0,1
4008,8,6,3,3,492,96000,559.4594595,0,1
4009,1,3,3,2,807,253500,390.8108108,9.33046808,0
4010,6,13,2,2,591,145500,637.2972973,18.13728461,0
4011,6,19,3,2,339,19500,747.5675676,0,1
4012,7,9,1,3,332,16000,562.7027027,0,1
4013,7,14,5,1,661,180500,728.1081081,16.21712615,0
4014,6,5,2,1,454,77000,523.7837838,0,1
4015,2,16,5,3,487,93500,630.8108108,0,1
4016,2,2,4,2,745,222500,407.027027,13.2651826,0
4017,10,16,1,0,409,54500,783.2432432,0,1
4018,4,2,3,3,764,232000,416.7567568,14.11660727,0
4019,7,16,5,1,750,225000,760.5405405,10.61109231,0
4020,1,2,5,0,704,202000,432.972973,12.64061974,0
4021,8,18,5,3,484,92000,780,0,1
4022,4,0,3,2,671,185500,400.5405405,17.91782398,0
4023,1,20,5,0,836,268000,724.8648649,8.315057519,0
4024,1,12,1,2,531,115500,510.8108108,19.75225213,0
4025,2,3,2,3,721,210500,381.0810811,14.20054817,0
4026,5,0,3,3,737,218500,403.7837838,11.90178721,0
4027,2,20,2,1,645,172500,689.1891892,16.12064983,0
4028,2,11,3,0,662,181000,572.4324324,15.6698136,0
4029,7,0,3,0,372,36000,491.3513514,0,1
4030,6,2,1,2,837,268500,445.9459459,7.88117152,0
4031,8,12,3,3,789,244500,656.7567568,14.90927667,0
4032,6,11,3,1,330,15000,634.0540541,0,1
4033,4,10,5,0,375,37500,621.0810811,0,1
4034,7,6,3,0,561,130500,588.6486486,21.60247288,0
4035,6,5,3,0,810,255000,552.972973,8.913001451,0
4036,5,16,4,1,617,158500,708.6486486,16.57713341,0
4037,4,2,5,1,394,47000,475.1351351,0,1
4038,10,14,5,3,606,153000,754.0540541,16.80668731,0
4039,6,4,4,2,515,107500,517.2972973,20.98947366,0
4040,6,10,4,0,756,228000,647.027027,10.49374202,0
4041,6,3,1,0,521,110500,494.5945946,20.51710494,0
4042,5,11,1,2,543,121500,572.4324324,20.47207797,0
4043,10,1,5,0,493,96500,591.8918919,0,1
4044,8,1,2,3,370,35000,465.4054054,0,1
4045,9,0,5,1,612,156000,540,17.30638657,0
4046,3,10,5,2,514,107000,569.1891892,21.45220236,0
4047,5,1,5,2,413,56500,462.1621622,0,1
4048,3,7,4,3,380,40000,491.3513514,0,1
4049,4,8,1,2,768,234000,504.3243243,12.48107293,0
4050,10,4,4,3,459,79500,578.9189189,0,1
4051,4,12,3,2,413,56500,595.1351351,0,1
4052,2,6,4,0,650,175000,504.3243243,16.65970506,0
4053,7,16,3,0,492,96000,750.8108108,0,1
4054,5,8,2,0,526,113000,569.1891892,19.65689829,0
4055,2,10,3,2,779,239500,523.7837838,11.13004042,0
4056,8,16,4,2,767,233500,750.8108108,13.06981999,0
4057,9,2,3,3,815,257500,514.0540541,8.670030744,0
4058,10,1,3,1,348,24000,549.7297297,0,1
4059,9,3,2,2,444,72000,533.5135135,0,1
4060,7,16,2,3,531,115500,689.1891892,18.11030867,0
4061,7,12,4,1,734,217000,682.7027027,13.18491343,0
4062,7,10,1,3,766,233000,578.9189189,12.02158878,0
4063,5,20,3,0,809,254500,776.7567568,8.524135191,0
4064,9,14,5,0,580,140000,783.2432432,20.97301999,0
4065,9,3,2,0,728,214000,565.9459459,13.65948026,0
4066,9,14,2,3,707,203500,695.6756757,13.83080834,0
4067,10,7,1,2,591,145500,604.8648649,18.87446346,0
4068,9,6,2,0,548,124000,614.5945946,21.25862217,0
4069,1,2,5,3,301,500,384.3243243,0,1
4070,8,18,2,1,834,267000,773.5135135,7.23721121,0
4071,4,2,4,0,772,236000,478.3783784,12.45073627,0
4072,6,3,5,3,331,15500,497.8378378,0,1
4073,7,4,5,2,667,183500,549.7297297,17.45435656,0
4074,4,4,4,3,555,127500,462.1621622,18.23840017,0
4075,1,9,3,0,457,78500,520.5405405,0,1
4076,10,6,2,0,719,209500,634.0540541,12.07749455,0
4077,10,3,5,1,829,264500,608.1081081,7.715615361,0
4078,10,8,1,3,388,44000,604.8648649,0,1
4079,1,12,5,2,351,25500,562.7027027,0,1
4080,3,2,4,3,446,73000,410.2702703,0,1
4081,8,10,3,0,474,87000,672.972973,0,1
4082,8,7,3,3,487,93500,575.6756757,0,1
4083,5,16,2,3,527,113500,650.2702703,21.06511536,0
4084,8,15,3,1,813,256500,737.8378378,9.008370521,0
4085,4,20,2,2,503,101500,711.8918919,21.39293601,0
4086,3,17,1,2,626,163000,630.8108108,16.92590276,0
4087,7,8,1,3,557,128500,546.4864865,20.6496754,0
4088,3,14,1,0,403,51500,614.5945946,0,1
4089,10,9,5,1,315,7500,705.4054054,0,1
4090,8,13,3,1,310,5000,705.4054054,0,1
4091,5,10,5,3,644,172000,591.8918919,15.21103493,0
4092,9,18,4,3,806,253000,786.4864865,8.521129217,0
4093,5,15,2,3,564,132000,634.0540541,18.31921182,0
4094,4,16,2,1,840,270000,663.2432432,9.053835046,0
4095,7,5,1,0,382,41000,546.4864865,0,1
4096,7,2,1,3,390,45000,449.1891892,0,1
4097,10,3,1,1,672,186000,556.2162162,15.39339569,0
4098,4,7,2,1,811,255500,517.2972973,7.241013206,0
4099,6,13,2,1,473,86500,653.5135135,0,1
4100,4,2,3,0,567,133500,465.4054054,19.02422867,0
4101,10,18,5,3,591,145500,818.9189189,21.36301817,0
4102,4,14,1,2,527,113500,601.6216216,18.48748488,0
4103,9,13,5,1,817,258500,750.8108108,9.091512992,0
4104,8,8,1,3,723,211500,565.9459459,12.66310812,0
4105,6,7,4,0,846,273000,598.3783784,8.001731102,0
4106,10,6,4,2,465,82500,627.5675676,0,1
4107,8,10,5,0,460,80000,698.9189189,0,1
4108,1,6,4,0,355,27500,484.8648649,0,1
4109,8,12,1,3,793,246500,630.8108108,14.96819723,0
4110,9,14,5,2,815,257500,750.8108108,9.140559388,0
4111,8,12,4,0,372,36000,718.3783784,0,1
4112,1,5,5,3,344,22000,432.972973,0,1
4113,6,8,2,3,610,155000,540,17.29249112,0
4114,8,11,5,3,685,192500,666.4864865,16.55629675,0
4115,6,0,2,3,790,245000,410.2702703,11.16668695,0
4116,10,15,1,0,559,129500,767.027027,21.73904532,0
4117,2,11,4,2,638,169000,552.972973,15.7343337,0
4118,8,20,5,0,659,179500,861.0810811,17.03326441,0
4119,3,5,4,1,703,201500,491.3513514,12.45017913,0
4120,5,12,3,3,784,242000,598.3783784,12.60680326,0
4121,4,6,1,1,621,160500,488.1081081,17.67905274,0
4122,1,4,1,0,384,42000,413.5135135,0,1
4123,6,14,3,3,655,177500,650.2702703,17.15355276,0
4124,10,18,2,2,643,171500,796.2162162,16.84950374,0
4125,9,5,3,1,709,204500,595.1351351,14.93515642,0
4126,9,10,3,1,757,228500,676.2162162,11.56818967,0
4127,9,9,4,2,544,122000,656.7567568,19.66281637,0
4128,2,14,5,3,497,98500,598.3783784,0,1
4129,6,10,2,1,513,106500,604.8648649,18.64710943,0
4130,2,20,5,2,576,138000,711.8918919,21.55750413,0
4131,8,15,2,0,557,128500,741.0810811,20.42789335,0
4132,7,11,1,3,560,130000,595.1351351,18.06533341,0
4133,4,20,5,3,327,13500,734.5945946,0,1
4134,10,9,5,3,380,40000,672.972973,0,1
4135,6,17,2,2,836,268000,702.1621622,8.047086047,0
4136,7,8,2,1,835,267500,591.8918919,9.826620573,0
4137,7,13,3,3,324,12000,653.5135135,0,1
4138,4,4,4,3,532,116000,462.1621622,20.78763648,0
4139,7,1,4,0,313,6500,520.5405405,0,1
4140,5,15,5,2,716,208000,689.1891892,12.90023521,0
4141,9,12,5,2,304,2000,718.3783784,0,1
4142,5,20,5,0,807,253500,802.7027027,9.759900154,0
4143,9,15,4,1,514,107000,770.2702703,20.53325313,0
4144,6,11,1,2,663,181500,591.8918919,17.18703565,0
4145,4,19,3,1,685,192500,724.8648649,17.93292945,0
4146,6,3,1,0,511,105500,494.5945946,21.22987955,0
4147,5,0,5,0,742,221000,478.3783784,11.24785341,0
4148,4,20,4,3,721,210500,721.6216216,13.25042447,0
4149,8,0,1,2,441,70500,452.4324324,0,1
4150,6,2,4,1,495,97500,501.0810811,0,1
4151,8,2,3,2,400,50000,510.8108108,0,1
4152,10,16,5,3,366,33000,786.4864865,0,1
4153,5,13,4,3,488,94000,627.5675676,0,1
4154,2,13,1,3,615,157500,530.2702703,16.74761187,0
4155,5,1,5,3,699,199500,445.9459459,16.68181677,0
4156,4,11,1,2,629,164500,552.972973,16.88531325,0
4157,6,7,1,1,418,59000,543.2432432,0,1
4158,8,2,1,0,481,90500,517.2972973,0,1
4159,2,3,1,0,556,128000,416.7567568,21.7024526,0
4160,1,12,1,0,617,158500,543.2432432,17.91992488,0
4161,8,7,1,2,501,100500,565.9459459,19.08959262,0
4162,10,20,3,1,543,121500,857.8378378,21.94209196,0
4163,3,8,2,3,413,56500,481.6216216,0,1
4164,7,5,5,2,540,120000,565.9459459,18.5119497,0
4165,4,5,3,1,453,76500,497.8378378,0,1
4166,4,3,1,0,835,267500,455.6756757,8.673447898,0
4167,4,14,4,3,678,189000,624.3243243,16.2472268,0
4168,10,8,5,0,579,139500,705.4054054,20.67539354,0
4169,1,18,2,0,733,216500,653.5135135,13.52597559,0
4170,6,4,5,2,538,119000,530.2702703,18.79761776,0
4171,7,14,4,2,836,268000,698.9189189,9.912409926,0
4172,8,15,3,1,447,73500,737.8378378,0,1
4173,3,14,1,3,818,259000,565.9459459,9.153180374,0
4174,5,10,5,2,602,151000,608.1081081,16.78275737,0
4175,9,16,3,3,441,70500,741.0810811,0,1
4176,9,0,1,2,517,108500,471.8918919,19.72721205,0
4177,10,1,1,2,307,3500,507.5675676,0,1
4178,10,18,4,0,699,199500,854.5945946,15.72355645,0
4179,1,9,4,1,658,179000,517.2972973,15.4201486,0
4180,2,0,5,2,316,8000,387.5675676,0,1
4181,8,10,5,3,491,95500,650.2702703,0,1
4182,7,17,2,3,551,125500,705.4054054,19.69385925,0
4183,9,2,5,3,428,64000,540,0,1
4184,3,16,3,2,683,191500,640.5405405,15.137699,0
4185,9,13,5,1,811,255500,750.8108108,8.34560789,0
4186,2,0,1,3,623,161500,319.4594595,17.9705405,0
4187,3,1,2,1,556,128000,400.5405405,20.73342276,0
4188,6,14,5,3,592,146000,676.2162162,21.29375978,0
4189,10,8,1,3,433,66500,604.8648649,0,1
4190,5,8,1,0,557,128500,556.2162162,19.12667072,0
4191,5,5,4,1,306,3000,530.2702703,0,1
4192,8,8,3,1,825,262500,624.3243243,7.741084345,0
4193,3,9,5,0,408,54000,585.4054054,0,1
4194,4,6,2,2,419,59500,484.8648649,0,1
4195,5,15,2,0,455,77500,682.7027027,0,1
4196,1,1,2,0,536,118000,377.8378378,21.74675842,0
4197,1,12,1,1,477,88500,527.027027,0,1
4198,6,6,5,2,824,262000,562.7027027,7.124876118,0
4199,3,9,3,0,638,169000,559.4594595,16.83910431,0
4200,9,17,4,0,526,113000,818.9189189,21.51161263,0
4201,3,12,4,1,820,260000,604.8648649,8.310908121,0
4202,4,1,3,0,507,103500,449.1891892,20.15500795,0
4203,9,19,1,0,827,263500,812.4324324,9.889881279,0
4204,4,2,2,0,517,108500,452.4324324,20.19759805,0
4205,8,13,1,0,500,100000,695.6756757,0,1
4206,3,6,4,3,503,101500,475.1351351,18.47618976,0
4207,10,5,3,0,347,23500,630.8108108,0,1
4208,6,4,3,3,470,85000,488.1081081,0,1
4209,7,16,5,2,596,148000,744.3243243,21.2179561,0
4210,9,12,4,2,717,208500,705.4054054,11.80368215,0
4211,5,15,4,0,766,233000,708.6486486,11.9652773,0
4212,3,20,1,2,778,239000,679.4594595,12.04501576,0
4213,9,20,3,3,592,146000,805.9459459,19.58535953,0
4214,8,16,4,0,711,205500,783.2432432,10.45913101,0
4215,4,17,4,2,834,267000,689.1891892,8.634998252,0
4216,9,20,3,2,645,172500,822.1621622,17.66341386,0
4217,9,6,1,2,524,112000,569.1891892,19.60444567,0
4218,10,15,5,2,341,20500,786.4864865,0,1
4219,9,14,5,2,454,77000,750.8108108,0,1
4220,3,13,3,3,697,198500,575.6756757,16.37431021,0
4221,1,11,5,0,376,38000,578.9189189,0,1
4222,6,17,1,1,338,19000,705.4054054,0,1
4223,1,0,4,3,365,32500,338.9189189,0,1
4224,6,20,5,1,664,182000,805.9459459,16.36525988,0
4225,2,8,5,2,620,160000,517.2972973,16.44405263,0
4226,5,17,5,1,684,192000,737.8378378,16.98683488,0
4227,7,18,5,2,435,67500,776.7567568,0,1
4228,8,14,5,1,714,207000,747.5675676,12.42036811,0
4229,9,15,2,2,488,94000,728.1081081,0,1
4230,4,5,4,2,786,243000,494.5945946,14.47084784,0
4231,4,18,4,3,775,237500,689.1891892,10.33058369,0
4232,10,7,4,2,796,248000,643.7837838,14.94821934,0
4233,5,8,2,3,841,270500,520.5405405,9.41061954,0
4234,10,1,4,3,339,19500,530.2702703,0,1
4235,8,10,4,1,344,22000,669.7297297,0,1
4236,5,12,4,2,591,145500,627.5675676,19.75106918,0
4237,6,13,2,3,625,162500,621.0810811,16.50297261,0
4238,5,5,2,1,403,51500,504.3243243,0,1
4239,1,0,4,0,713,206500,387.5675676,11.14442878,0
4240,4,4,4,2,733,216500,478.3783784,12.62645346,0
4241,5,3,2,2,449,74500,455.6756757,0,1
4242,7,19,3,3,446,73000,750.8108108,0,1
4243,1,17,1,0,700,200000,624.3243243,17.0922437,0
4244,4,15,2,0,537,118500,663.2432432,19.61288098,0
4245,7,8,1,0,802,251000,595.1351351,9.663589516,0
4246,6,13,5,1,445,72500,692.4324324,0,1
4247,6,4,4,1,833,266500,533.5135135,7.624473031,0
4248,4,11,5,3,437,68500,588.6486486,0,1
4249,6,18,1,0,708,204000,737.8378378,10.40183006,0
4250,5,12,5,0,616,158000,672.972973,16.55176388,0
4251,9,8,2,3,560,130000,598.3783784,19.43528076,0
4252,6,6,4,3,501,100500,533.5135135,18.18984663,0
4253,3,8,2,1,426,63000,514.0540541,0,1
4254,9,4,3,2,527,113500,562.7027027,19.60951771,0
4255,8,8,3,2,479,89500,608.1081081,0,1
4256,2,4,2,1,481,90500,429.7297297,0,1
4257,6,12,2,0,451,75500,653.5135135,0,1
4258,4,1,2,2,771,235500,403.7837838,12.06887215,0
4259,5,9,2,2,704,202000,552.972973,10.22707104,0
4260,5,15,3,1,428,64000,679.4594595,0,1
4261,8,8,5,2,545,122500,634.0540541,19.39211225,0
4262,8,5,1,3,789,244500,517.2972973,10.06581488,0
4263,7,1,2,1,512,106000,478.3783784,21.53146256,0
4264,2,12,1,1,430,65000,546.4864865,0,1
4265,2,6,3,0,318,9000,491.3513514,0,1
4266,8,16,1,1,765,232500,728.1081081,14.34190433,0
4267,5,3,4,3,810,255000,465.4054054,8.889383599,0
4268,1,0,2,0,779,239500,361.6216216,12.64090473,0
4269,9,1,3,0,657,178500,546.4864865,17.83293481,0
4270,2,19,4,0,348,24000,715.1351351,0,1
4271,2,20,1,3,373,36500,643.7837838,0,1
4272,2,2,3,1,386,43000,410.2702703,0,1
4273,3,7,4,0,589,144500,540,21.14770041,0
4274,6,1,3,3,462,81000,439.4594595,0,1
4275,3,19,2,0,414,57000,708.6486486,0,1
4276,9,18,2,0,557,128500,809.1891892,20.80788234,0
4277,4,10,2,2,525,112500,549.7297297,18.48487613,0
4278,7,4,1,1,835,267500,514.0540541,8.625593615,0
4279,3,20,2,0,543,121500,724.8648649,19.9546938,0
4280,3,20,1,1,673,186500,695.6756757,15.24196077,0
4281,7,15,4,0,510,105000,747.5675676,19.33869327,0
4282,10,4,1,2,712,206000,556.2162162,10.24759805,0
4283,2,1,4,2,846,273000,390.8108108,7.81155529,0
4284,4,14,1,1,411,55500,617.8378378,0,1
4285,6,1,3,0,669,184500,488.1081081,17.87267641,0
4286,4,8,2,1,450,75000,533.5135135,0,1
4287,2,11,3,2,754,227000,540,10.48093332,0
4288,4,6,1,3,311,5500,455.6756757,0,1
4289,9,20,3,1,529,114500,838.3783784,20.30110791,0
4290,7,3,3,1,768,234000,523.7837838,10.5171841,0
4291,6,11,4,0,500,100000,663.2432432,0,1
4292,2,3,1,0,325,12500,416.7567568,0,1
4293,5,18,5,0,301,500,770.2702703,0,1
4294,5,3,1,2,357,28500,442.7027027,0,1
4295,9,17,2,0,772,236000,792.972973,10.19888372,0
4296,10,10,5,2,812,256000,705.4054054,8.681055379,0
4297,8,11,5,1,560,130000,698.9189189,19.82519917,0
4298,4,16,3,0,789,244500,692.4324324,10.44935407,0
4299,9,0,1,3,386,43000,455.6756757,0,1
4300,4,10,4,3,703,201500,559.4594595,14.78366344,0
4301,5,0,5,0,518,109000,478.3783784,19.65704229,0
4302,6,20,3,0,513,106500,796.2162162,19.1344526,0
4303,9,18,3,1,412,56000,805.9459459,0,1
4304,4,17,4,3,346,23000,672.972973,0,1
4305,4,2,4,2,392,46000,445.9459459,0,1
4306,4,9,2,3,767,233500,517.2972973,12.19224909,0
4307,2,14,4,1,849,274500,617.8378378,9.548081693,0
4308,2,18,1,0,546,123000,660,20.86041428,0
4309,5,11,2,1,727,213500,601.6216216,11.03906651,0
4310,6,1,5,1,671,185500,497.8378378,16.19378612,0
4311,9,0,1,3,726,213000,455.6756757,12.4320738,0
4312,9,4,2,3,395,47500,533.5135135,0,1
4313,7,4,1,3,717,208500,481.6216216,10.09181736,0
4314,4,14,3,1,677,188500,643.7837838,15.95133317,0
4315,3,3,4,3,678,189000,426.4864865,15.28709005,0
4316,10,8,2,0,458,79000,666.4864865,0,1
4317,6,9,4,0,724,212000,630.8108108,13.1094287,0
4318,6,2,1,0,793,246500,478.3783784,14.74396292,0
4319,7,11,2,2,770,235000,624.3243243,14.93603154,0
4320,3,5,1,1,569,134500,452.4324324,21.15328963,0
4321,5,20,3,1,493,96500,760.5405405,0,1
4322,10,16,3,0,731,215500,809.1891892,11.72066551,0
4323,3,15,4,2,466,83000,637.2972973,0,1
